_link,id,tag,date,ocid,initiationType,award_date,buyer_id,buyer_name,tender_id,tender_datePublished,tender_title,tender_procurementMethod,tender_process,tender_mainProcurementCategory,tender_numberOfTenderers,tender_externalReference,tender_allowPreferentialBidder,tender_description,tender_contractType,tender_allowTwoStageBid,tender_value_amount,tender_bidOpening_address_streetAddress,tender_evaluation_generalTechnicalEvaluationAllowed,tender_evaluation_itemWiseTechnicalEvaluationAllowed,tender_awardPeriod_startDate,tender_tenderPeriod_endDate,tender_tenderPeriod_startDate,tender_tenderPeriod_durationInDays,tender_contractPeriod_durationInDays,tender_procuringEntity_id,tender_procuringEntity_name,tender_ documentAvailabilityPeriod_endDate,tender_ documentAvailabilityPeriod_startDate,tender_enquiryPeriod_endDate,tender_enquiryPeriod_startDate,tender_classification_id,tender_classification_scheme,tender_classification_description,tender_value_currency
9.167,ocds-kjhdrl-2018_PWD_20033_1-2020-08-25T11:00:00Z,compiled,2020-08-25T11:00:00Z,ocds-kjhdrl-2018_PWD_20033_1,tender,2019-04-24T00:00:00Z,PWD_2000,PWD,2018_PWD_20033_1,2018-03-09T17:00:00Z,Construction of Stock Storage at Tikker Jarol Sh Providing and fixing barbed wire fencing at Tikker store,limited,Tender,works,3,PW-KMS-AB-NIT/2018-13600-601 dt. 26.02.2018,No,Construction of Stock Storage at Tikker Jarol Sh Providing and fixing barbed wire fencing at Tikker store,itemRate,No,272940,kumarsain,No,No,2018-04-07T11:00:00Z,2018-04-06T18:00:00Z,2018-03-09T17:30:00Z,90,30,PWD_2000,Executive Engineer,2018-04-06T18:00:00Z,2018-03-09T17:30:00Z,,,,,,
9.168,ocds-kjhdrl-2018_PWD_20011_1-2020-08-25T11:00:00Z,compiled,2020-08-25T11:00:00Z,ocds-kjhdrl-2018_PWD_20011_1,tender,2018-11-30T00:00:00Z,PWD_2000,PWD,2018_PWD_20011_1,2018-03-08T14:00:00Z,Periodic Maintenance of Link Raod to Village Doli Khurd DRRP No. HP0411VR0066,limited,Tender,works,2,PWD-BD-Tender-17-18/14757-80,No,Providing and Laying built up spray grout single layer Tack coat and Bituminous concrete at Km 0/0 to 2/0,itemRate,No,1371693,Executive Engineer HPPWD Division Baijh,No,No,2018-03-29T11:00:00Z,2018-03-29T10:30:00Z,2018-03-08T17:00:00Z,90,90,PWD_2000,Executive Engineer HPPWD Division Baijh,2018-03-29T10:30:00Z,2018-03-08T14:00:00Z,,,,,,
9.169,ocds-kjhdrl-2018_PWD_20124_1-2020-08-25T11:00:00Z,compiled,2020-08-25T11:00:00Z,ocds-kjhdrl-2018_PWD_20124_1,tender,2018-05-10T00:00:00Z,PWD_2000,PWD,2018_PWD_20124_1,2018-03-15T10:00:00Z,7 Annual surfacing on link road to village Santokhgarh to Sanoli km.1-0 to 2-200 and link road to village Sanoli via Majara km.1-0 to 1-500 HP-1205 VR0092 and HP-1205 VR0091 Under State Head,limited,Tender,works,3,7 Annual surfacing on link road to village Santokh,No,7 Annual surfacing on link road to village Santokhgarh to Sanoli km.1-0 to 2-200 and link road to village Sanoli via Majara km.1-0 to 1-500 HP-1205 VR0092 and HP-1205 VR0091 Under State Head,itemRate,No,831554,"Executive Engineer, Una Division, HPPWD, Una",No,No,2018-03-22T11:00:00Z,2018-03-21T17:00:00Z,2018-03-15T10:30:00Z,120,30,PWD_2000,"Executive Engineer, Una Division, HPPWD, Una",2018-03-21T17:00:00Z,2018-03-15T10:30:00Z,,,,,,
9.170,ocds-kjhdrl-2018_PWD_20081_1-2020-08-25T11:00:00Z,compiled,2020-08-25T11:00:00Z,ocds-kjhdrl-2018_PWD_20081_1,tender,2018-12-04T00:00:00Z,PWD_2000,PWD,2018_PWD_20081_1,2018-03-13T14:00:00Z,Imp of Black spots on Kargoli Nallah to Deha road km 0.0 to 8.0 SH C.O W Metal,limited,Tender,works,6,PW.THD.CB.Tender-18-15763-77 dt. 27.2.2018,No,Imp of Black spots on Kargoli Nallah to Deha road km 0.0 to 8.0 SH C.O W Metal Beam crash barrier at RD 7.255 to 7.555,itemRate,No,1095280,Executive Engineer HP PWD Theog Division,No,No,2018-03-26T11:00:00Z,2018-03-24T18:00:00Z,2018-03-13T14:00:00Z,90,60,PWD_2000,Executive Engineer,2018-03-24T18:00:00Z,2018-03-13T14:00:00Z,,,,,,
9.171,ocds-kjhdrl-2018_PWD_20156_1-2020-08-25T11:00:00Z,compiled,2020-08-25T11:00:00Z,ocds-kjhdrl-2018_PWD_20156_1,tender,2018-12-02T00:00:00Z,PWD_2000,PWD,2018_PWD_20156_1,2018-03-16T10:00:00Z,Annual surfacing on Jeor to Behna road PMGSY,limited,Tender,works,2,PW-SNR-CB-E-Giri Raj17-16946-52 dt. 23-2-18,No,SH Providing and laying 25mm thick bituminous concrete including profile correction in km 0/0 to3/400,itemRate,No,2593725,O/O Executive Engineer Sunder Nagar Division HPPWD,No,No,2018-04-06T11:30:00Z,2018-04-06T10:00:00Z,2018-03-16T11:00:00Z,120,60,PWD_2000,E.E. Sunder Nagar Division HPPWD,2018-04-06T10:00:00Z,2018-03-16T11:00:00Z,2018-04-05T17:00:00Z,2018-03-16T11:00:00Z,,,,
9.172,ocds-kjhdrl-2018_PWD_20203_1-2020-08-25T11:00:00Z,compiled,2020-08-25T11:00:00Z,ocds-kjhdrl-2018_PWD_20203_1,tender,2019-02-27T00:00:00Z,PWD_2000,PWD,2018_PWD_20203_1,2018-03-19T11:00:00Z,Periodical periodical maintenance of Charuru Chowkiminar road to Baruhi road SH Providing and laying 25mm thick semi dense bituminous concrete including profile correction in Km 000 to 1710,limited,Tender,works,2,PW/BGN/CB/T-1/2017-18-12151,No,Periodical periodical maintenance of Charuru Chowkiminar road to Baruhi road SH Providing and laying 25mm thick semi dense bituminous concrete including profile correction in Km 000 to 1710,itemRate,No,1082651,Office of Executive Engineer HPPWD Bangana,No,No,2018-03-26T11:30:00Z,2018-03-24T17:00:00Z,2018-03-19T11:30:00Z,120,60,PWD_2000,Executive Engineer,2018-03-24T17:00:00Z,2018-03-19T11:30:00Z,,,,,,
9.173,ocds-kjhdrl-2018_PWD_20222_4-2020-08-25T11:00:00Z,compiled,2020-08-25T11:00:00Z,ocds-kjhdrl-2018_PWD_20222_4,tender,2019-03-27T00:00:00Z,PWD_2000,PWD,2018_PWD_20222_4,2018-03-19T10:00:00Z,C/O Govt. Degree College at Nagrota Bagwan In Distt. Kangra HP,limited,Tender,works,2,10845-48,No,C/O Govt. Degree College at Nagrota Bagwan In Distt. Kangra HP Sub Head - Levelling of ground and C/O edge wall,itemRate,No,1019308,Dharamshala,No,No,2018-04-06T11:30:00Z,2018-04-06T11:00:00Z,2018-03-19T10:00:00Z,120,120,PWD_2000,Executive Engineer,2018-04-06T11:00:00Z,2018-03-19T10:00:00Z,,,,,,
9.174,ocds-kjhdrl-2018_PWD_20266_1-2020-08-25T11:00:00Z,compiled,2020-08-25T11:00:00Z,ocds-kjhdrl-2018_PWD_20266_1,tender,2019-04-17T00:00:00Z,PWD_2000,PWD,2018_PWD_20266_1,2018-03-19T14:00:00Z,Periodical Maintenance of Badaun Pipli road (VR-0045) (Other than PMGSY) under Annual Maintenance Plan for the year 2018-19,limited,Tender,works,3,VR-45 Km.5 to 7,No,"Providing and laying built up spray grout, 25mm thick bituminous concrete in Km.5 to 7",itemRate,No,1276999,Joginder Nagar,No,No,2018-04-02T11:00:00Z,2018-03-31T17:00:00Z,2018-03-19T14:00:00Z,120,90,PWD_2000,Executive Engineer,2018-03-31T17:00:00Z,2018-03-19T14:00:00Z,,,,,,
9.175,ocds-kjhdrl-2018_PWD_21315_1-2020-08-25T11:00:00Z,compiled,2020-08-25T11:00:00Z,ocds-kjhdrl-2018_PWD_21315_1,tender,2018-12-06T00:00:00Z,PWD_2000,PWD,2018_PWD_21315_1,2018-05-26T15:10:00Z,"Construction of 2 Nos tupe-1 quarters at Fish Seed farm Badripur,Paonta Sahib, District Sirmour ( HP )",limited,Tender,works,7,PWP/CB/Tender-2017-18-1623-28 dt. 21-5-2018,No,SH C.O. Office and residence for Sub Inspector (Fisheries) i.e. construction of 2 Nos. Type-I quarter at Ground floor and First floor including water supply and sanitary fitting and C/o Septic tank and rain water harvesting tank ),itemRate,No,2088177,EE PWD Paonta Sahib,No,No,2018-06-14T11:30:00Z,2018-06-13T17:00:00Z,2018-05-26T15:30:00Z,90,365,PWD_2000,EE PWD Paonta Sahib,2018-06-13T17:00:00Z,2018-05-26T15:15:00Z,,,,,,
9.176,ocds-kjhdrl-2018_PWD_21705_1-2020-08-25T11:00:00Z,compiled,2020-08-25T11:00:00Z,ocds-kjhdrl-2018_PWD_21705_1,tender,2019-03-05T00:00:00Z,PWD_2000,PWD,2018_PWD_21705_1,2018-06-26T17:00:00Z,Widening of Link road from Peter Holf entrance Gate to State Museum at Chaura Maidan Shimla. (SH- Widening of road at RDs 0.00 to 0.111),limited,Tender,works,7,SD-III-DB-Tender/2018-19-5340 dated 05-06-2018,No,Widening of Link road from Peter Holf entrance Gate to State Museum at Chaura Maidan Shimla. (SH- Widening of road at RDs 0.00 to 0.111),itemRate,No,2814890,"E. E. SHIMLA DIVISION NO. III, HPPWD, Shimla-3",No,No,2018-07-10T11:00:00Z,2018-07-10T10:30:00Z,2018-06-26T17:00:00Z,120,90,PWD_2000,"E. E. SHIMLA DIVISION NO. III, HPPWD, Shimla-3",2018-07-10T10:30:00Z,2018-06-26T17:00:00Z,,,,,,
9.177,ocds-kjhdrl-2018_PWD_22502_1-2020-08-25T11:00:00Z,compiled,2020-08-25T11:00:00Z,ocds-kjhdrl-2018_PWD_22502_1,tender,2018-11-20T00:00:00Z,PWD_2000,PWD,2018_PWD_22502_1,2018-07-28T10:00:00Z,Construction of CHC Building at Nagwain District Mandi HP SH Providing EI therein,limited,Tender,works,6,PW/MED/ TA/NIT/e-notice/18-19-2229-34 dt 21.06.18,No,Construction of CHC Building at Nagwain District Mandi HP SH Providing EI therein,itemRate,No,1708447,Electrical Division HPPWD Mandi H.P,No,No,2018-08-10T11:30:00Z,2018-08-10T10:00:00Z,2018-07-28T10:00:00Z,120,365,PWD_2000,Executive Engineer Electrical Division HPPWD Mand,2018-08-10T10:00:00Z,2018-07-28T10:00:00Z,,,,,,
9.178,ocds-kjhdrl-2018_PWD_22857_3-2020-08-25T11:00:00Z,compiled,2020-08-25T11:00:00Z,ocds-kjhdrl-2018_PWD_22857_3,tender,2018-12-09T00:00:00Z,PWD_2000,PWD,2018_PWD_22857_3,2018-08-10T18:00:00Z,Improvement of Black Spot on Shahpur Sihunta Chowari Jot road Km. 40/0 to 53/0,limited,Tender,works,3,PWD-G-Tender/2018-19- 5064-5113 dated 18.07.2018,No,SH/ C/O Cement Concrete Pavement at RD. 49/0 to 49/180 180.00 mtrs Kalighar,itemRate,No,1454204,Executive Engineer HPPWD Division Dalhousie,No,No,2018-08-16T11:30:00Z,2018-08-16T11:00:00Z,2018-08-10T18:00:00Z,90,60,PWD_2000,Executive Engineer HPPWD Division Dalhousie,2018-08-16T11:00:00Z,2018-08-10T18:00:00Z,,,,,,
9.179,ocds-kjhdrl-2018_PWD_23564_1-2020-08-25T11:00:00Z,compiled,2020-08-25T11:00:00Z,ocds-kjhdrl-2018_PWD_23564_1,tender,2018-11-22T00:00:00Z,PWD_2000,PWD,2018_PWD_23564_1,2018-09-14T16:30:00Z,Construction of Veterinary Dispensary Building at Barag in Tehsil Sangrah Distt. Sirmour H.P.,limited,Tender,works,3,4787-4837 Dated 31.08.2018,No,"Construction of Building Portion , site development , providing water supply and sanitary installation and C/O septic tank etc. (Deposit Work)",itemRate,No,731697,"Executive Engineer, HPPWD Division Sangrah",No,No,2018-10-04T14:30:00Z,2018-10-03T17:00:00Z,2018-09-14T16:30:00Z,90,180,PWD_2000,"Executive Engineer, HPPWD Division Sangrah",2018-10-03T17:00:00Z,2018-09-14T16:30:00Z,,,,,,
9.180,ocds-kjhdrl-2018_PWD_24516_2-2020-08-25T11:00:00Z,compiled,2020-08-25T11:00:00Z,ocds-kjhdrl-2018_PWD_24516_2,tender,2019-05-31T00:00:00Z,PWD_2000,PWD,2018_PWD_24516_2,2018-11-09T12:00:00Z,"Construction of Canteen, Lab, Mortury at CHC Pooh in Distt. Kinnaur HP (SH-Building portion, including WS and SI, Septic Tank and rain water harvesting system i/c site development",limited,Rate Contract,works,3,PW-KNR-E-Tender-18-7808-30 dt. 15-10-18,No,"Construction of Canteen, Lab, Mortury at CHC Pooh in Distt. Kinnaur HP (SH-Building portion, including WS and SI, Septic Tank and rain water harvesting system i/c site development",itemRate,No,5378051,EE Kalpa Division,No,No,2018-11-19T11:30:00Z,2018-11-16T17:30:00Z,2018-11-09T12:00:00Z,120,365,PWD_2000,Executive Engineer,2018-11-16T17:30:00Z,2018-11-09T12:00:00Z,,,,,,
9.181,ocds-kjhdrl-2018_PWD_24526_1-2020-08-25T11:00:00Z,compiled,2020-08-25T11:00:00Z,ocds-kjhdrl-2018_PWD_24526_1,tender,2019-01-28T00:00:00Z,PWD_2000,PWD,2018_PWD_24526_1,2018-11-13T10:00:00Z,"Job 1 Construction of 6 Nos Type-II Quarters Building at Police Station Una, Tehsil and District Una HP Sub Head C.O Building portion , water supply and sanitary installation , Rain Water Harvesting Tank, Septic Tank with soak Pit etc.",limited,Tender,works,3,Job 1 Construction of 6 Nos Type-II Quarters Build,No,"Job 1 Construction of 6 Nos Type-II Quarters Building at Police Station Una, Tehsil and District Una HP Sub Head C.O Building portion , water supply and sanitary installation , Rain Water Harvesting Tank, Septic Tank with soak Pit etc.",itemRate,No,8953894,"Executive Engineer, Una Division, HPPWD, Una",No,No,2018-11-22T11:00:00Z,2018-11-21T17:00:00Z,2018-11-13T10:30:00Z,120,365,PWD_2000,"Executive Engineer, Una Division, HPPWD, Una",2018-11-21T17:00:00Z,2018-11-13T10:30:00Z,,,,,,
9.182,ocds-kjhdrl-2018_PWD_25299_1-2020-08-25T11:00:00Z,compiled,2020-08-25T11:00:00Z,ocds-kjhdrl-2018_PWD_25299_1,tender,2019-03-26T00:00:00Z,PWD_2000,PWD,2018_PWD_25299_1,2018-12-11T17:00:00Z,Construction of Parking Block at Tribunal Building Majitha House Chotta Shimla-2. (SH - Construction of Building Portion and Site development.),limited,Tender,works,4,SD-III-CB-Tender/2018-19-21030 dated 30-11-2018,No,Construction of Parking Block at Tribunal Building Majitha House Chotta Shimla-2. (SH - Construction of Building Portion and Site development.),itemRate,No,4946493,"E. E. SHIMLA DIVISION NO. III, HPPWD, Shimla-3",No,No,2018-12-24T11:00:00Z,2018-12-24T10:30:00Z,2018-12-11T17:00:00Z,120,180,PWD_2000,"E. E. SHIMLA DIVISION NO. III, HPPWD, Shimla-3",2018-12-24T10:30:00Z,2018-12-11T17:00:00Z,,,,,,
9.183,ocds-kjhdrl-2018_SIDC_22323_1-2020-08-25T11:00:00Z,compiled,2020-08-25T11:00:00Z,ocds-kjhdrl-2018_SIDC_22323_1,tender,2018-11-21T00:00:00Z,SIDC_2000,HP SIDC Limited,2018_SIDC_22323_1,2018-07-16T11:00:00Z,"Re-moulding of sewerage system of phase-III Part B and C at Ind. Growth Centre Sansarpur Terrace, Distt. Kangra (HP).",limited,Tender,works,2,Job No. 6,No,"Re-moulding of sewerage system of phase-III Part B and C at Ind. Growth Centre Sansarpur Terrace, Distt. Kangra (HP).",itemRate,No,5709870,HPSIDC Ltd. Shimla (HP),No,No,2018-08-14T11:00:00Z,2018-08-13T17:00:00Z,2018-07-16T11:00:00Z,180,270,SIDC_2000,AE,2018-08-13T17:00:00Z,2018-07-16T11:00:00Z,,,,,,
9.184,ocds-kjhdrl-2018_UDDHP_19680_1-2020-08-25T11:00:00Z,compiled,2020-08-25T11:00:00Z,ocds-kjhdrl-2018_UDDHP_19680_1,tender,2018-06-01T00:00:00Z,UDDHP_2000,Directorate of Urban Development||Urban Development - UDDHP||Municipal Council Kullu - UDDHP,2018_UDDHP_19680_1,2018-02-24T11:00:00Z,Construction of shelter for urban homeless on 1at and 2nd floor of existing parking at Akhara Bazar.,limited,Tender,works,4,MCK/TEND/18/03,No,Construction of shelter for urban homeless on 1at and 2nd floor of existing parking at Akhara Bazar.,itemRate,No,3496736,MC KULLU,No,No,2018-03-13T15:00:00Z,2018-03-13T11:00:00Z,2018-02-24T11:00:00Z,90,180,UDDHP_2000,EO MC KULLU,2018-03-13T11:00:00Z,2018-02-24T11:00:00Z,2018-03-12T11:00:00Z,2018-02-24T11:00:00Z,,,,
9.185,ocds-kjhdrl-2018_YSPU_19139_1-2020-08-25T11:00:00Z,compiled,2020-08-25T11:00:00Z,ocds-kjhdrl-2018_YSPU_19139_1,tender,2018-03-17T00:00:00Z,YSPU_2000,Dr. Yashwant Singh Parmar University of Horticulture and Forestry,2018_YSPU_19139_1,2018-01-12T17:00:00Z,Construction of Field lab cum farmer practical training hall at KVK Kandaghat Distt Solan SH Site development Building portion Water supply and Sanitary installation,limited,Tender,works,3,No.UHF/Const-1/Partfile/2017/- 2973 dated 11-01-18,No,Construction of Field lab cum farmer practical training hall at KVK Kandaghat Distt Solan SH Site development Building portion Water supply and Sanitary installation,itemRate,No,2863782,UHF Nauni,No,No,2018-02-01T11:10:00Z,2018-02-01T10:30:00Z,2018-01-12T17:30:00Z,120,270,YSPU_2000,Executive Engineer,2018-02-01T10:30:00Z,2018-01-12T17:30:00Z,,,,,,
9.186,ocds-kjhdrl-2019_DMEHP_30681_1-2020-08-25T11:00:00Z,compiled,2020-08-25T11:00:00Z,ocds-kjhdrl-2019_DMEHP_30681_1,tender,2019-11-01T00:00:00Z,DMEHP_2000,Directorate of Medical Education and Research||Sh. Lal Bahadur Shashtri Government Medical College Mandi at Nerchowk,2019_DMEHP_30681_1,2019-08-06T09:00:00Z,Tender for Contract for Running Mechanized Laundry,limited,Tender,services,7,SLBSGMCH/MS/Laundry(06)/2019,No,Tender for Contract for Running Mechanized Laundry,lumpSum,No,5000000,Administrative Block,No,No,2019-09-05T15:00:00Z,2019-09-04T17:00:00Z,2019-08-06T10:00:00Z,180,30,DMEHP_2000,Medical Superintendent,2019-09-04T17:00:00Z,2019-08-06T09:00:00Z,,,3.D,SDGTarget,"Strengthen the capacity of all countries, in particular developing countries, for early warning, risk reduction and management of national and global health risks",
9.187,ocds-kjhdrl-2019_BBNDA_29063_1-2020-08-25T11:00:00Z,compiled,2020-08-25T11:00:00Z,ocds-kjhdrl-2019_BBNDA_29063_1,tender,2019-07-24T00:00:00Z,BBNDA_2000,Baddi Barotiwala Nalagarh Development Authority||Director Industries to the Govt. of H.P.Shimla,2019_BBNDA_29063_1,2019-06-10T17:00:00Z,"C/o Road and drain from Govt. School, Kaundi to Dhela Dharampur Road, Vill Kaundi, GP Dhela RD 0/00 to 1/00 SH RCC pipe drain and 80 mm thick interlocking block pavers), C/o Road and drain from H/o Jagatram to Dhela to Harraipur road RD 0/00 to",limited,Tender,works,2,BBNDA-06(PROJECT)NIT7269-80 DATED 01.06.2019,No,"C/o Road and drain from Govt. School, Kaundi to Dhela Dharampur Road, Vill Kaundi, GP Dhela RD 0/00 to 1/00 SH RCC pipe drain and 80 mm thick interlocking block pavers), C/o Road and drain from H/o Jagatram to Dhela to Harraipur road RD 0/00 to",itemRate,No,3725533,BADDI,No,No,2019-06-26T11:00:00Z,2019-06-24T17:00:00Z,2019-06-10T17:05:00Z,90,120,BBNDA_2000,EE BBNDA BADDI,2019-06-24T17:00:00Z,2019-06-10T17:00:00Z,2019-06-24T17:00:00Z,2019-06-10T17:00:00Z,,,,INR
9.188,ocds-kjhdrl-2018_YSPU_24669_1-2020-08-25T11:00:00Z,compiled,2020-08-25T11:00:00Z,ocds-kjhdrl-2018_YSPU_24669_1,tender,2018-12-11T00:00:00Z,YSPU_2000,Dr. Yashwant Singh Parmar University of Horticulture and Forestry||Estate Organisation - YSPU||Construction Division - YSPU,2018_YSPU_24669_1,2018-11-17T17:00:00Z,"Modernization of Smart classroom in college of Horticulture at main campus Nauni, Solan (SH- Providing Benches, stand and projector etc.).",limited,Tender,works,7,UHF/Const.-1/Partfile/2018/- 2873 Dated 17-11-2018,No,"Modernization of Smart classroom in college of Horticulture at main campus Nauni, Solan (SH- Providing Benches, stand and projector etc.).",itemRate,No,2520170,Nauni,No,No,2018-11-26T10:30:00Z,2018-11-26T09:30:00Z,2018-11-17T17:10:00Z,120,120,YSPU_2000,Executive Engineer (Const.),2018-11-26T09:30:00Z,2018-11-17T17:10:00Z,,,,,,
9.189,ocds-kjhdrl-2019_FSLHP_27992_2-2020-08-25T11:00:00Z,compiled,2020-08-25T11:00:00Z,ocds-kjhdrl-2019_FSLHP_27992_2,tender,2019-05-27T00:00:00Z,FSLHP_2000,Directorate of Forensics Services Himachal Pradesh,2019_FSLHP_27992_2,2019-03-04T10:00:00Z,Procurement of Automated LED Microscope,limited,Tender,goods,5,FSL (Plan-Equip)/2019-1055,No,Procurement of Automated LED Microscope,itemWise,No,1,23-03-2019,No,No,2019-03-23T14:00:00Z,2019-03-23T13:00:00Z,2019-03-04T10:00:00Z,365,30,FSLHP_2000,Dr Arun Sharma,2019-03-23T13:00:00Z,2019-03-04T10:00:00Z,2019-03-23T11:00:00Z,2019-03-04T10:00:00Z,,,,
9.190,ocds-kjhdrl-2019_HPIPH_25809_1-2020-08-25T11:00:00Z,compiled,2020-08-25T11:00:00Z,ocds-kjhdrl-2019_HPIPH_25809_1,tender,2019-06-19T00:00:00Z,HPIPH_2000,"HP Irrigation and Public Health||Dharamshala Circle,Irrigation and Public Health,HP||Dharamshala,Irrigation and Public Health,HP",2019_HPIPH_25809_1,2019-01-07T18:00:00Z,CONS Flow Irrigation Scheme Charan ki Kuhl in Tehsil Dharamshala Distt. Kangra,limited,Tender,works,3,No. EE-IPHD/EA-I/2019-13808-13907,No,CONS Flow Irrigation Scheme Charan ki Kuhl in Tehsil Dharamshala Distt. Kangra,itemRate,No,2280915,DHARAMSHALA,No,No,2019-01-28T11:30:00Z,2019-01-28T11:00:00Z,2019-01-07T18:00:00Z,120,90,HPIPH_2000,EXECUTIVE ENGINEER,2019-01-28T11:00:00Z,2019-01-07T18:00:00Z,2019-01-28T11:00:00Z,2019-01-07T18:00:00Z,6.4,SDGTarget,"By 2030, substantially increase water-use efficiency across all sectors and ensure sustainable withdrawals and supply of freshwater to address water scarcity and substantially reduce the number of people suffering from water scarcity",INR
9.191,ocds-kjhdrl-2019_HPIPH_26065_1-2020-08-25T11:00:00Z,compiled,2020-08-25T11:00:00Z,ocds-kjhdrl-2019_HPIPH_26065_1,tender,2019-06-19T00:00:00Z,HPIPH_2000,"HP Irrigation and Public Health||S Nagar Circle,Irrigation and Public Health,HP||Mandi,Irrigation and Public Health,HP",2019_HPIPH_26065_1,2019-01-21T17:00:00Z,Providing LIS to Village Keoli In GP Lambathach Tehsil Thunag Distt Mandi HP,limited,Tender,works,4,12177-12250 dated 19/1/2019,No,Supply and erection of Centrifugal pumping machinery with allied accessories and Providing laying jointing and testing of MSERW pipe and laying jointing and testing of GI pipe in Rising main,itemRate,No,3217107,IPH Division Thunag,No,No,2019-02-07T11:30:00Z,2019-02-06T17:00:00Z,2019-01-21T17:00:00Z,120,180,HPIPH_2000,Executive Engineer,2019-02-06T17:00:00Z,2019-01-21T17:00:00Z,,,3.3,SDGTarget,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",
9.192,ocds-kjhdrl-2019_HPIPH_26086_1-2020-08-25T11:00:00Z,compiled,2020-08-25T11:00:00Z,ocds-kjhdrl-2019_HPIPH_26086_1,tender,2019-07-13T00:00:00Z,HPIPH_2000,"HP Irrigation and Public Health||Una Circle,Irrigation and Public Health,HP||Una-I,Irrigation and Public Health,HP",2019_HPIPH_26086_1,2019-01-21T10:00:00Z,"Replacement of 17 Nos. Old defunct T/wells Improvement of Irrigation system Bhadsali, Ispur , Saloh, Bathree, Bat Kalan, Bathu, Kungrath, Lalehri Nangal Kalan etc in Distt Una HP",limited,Tender,works,6,No. IDU-I/TA/E-tender/19- 14016-45 dt 19-01-2019,No,"SH Laying, Jointing testing GMS (M) pipe of rising main and S/E of Pumping Machinery for T/well 22 at Panjawar , T/well No. 25 Daulatpur at 44 at Ispur)",itemRate,No,619176,Una HP,No,No,2019-02-06T11:00:00Z,2019-02-05T17:00:00Z,2019-01-21T10:00:00Z,120,90,HPIPH_2000,Executive Engineer IPH Divn No.1 Una HP,2019-02-05T17:00:00Z,2019-01-21T10:00:00Z,2019-02-05T17:00:00Z,2019-01-21T10:00:00Z,6.4,SDGTarget,"By 2030, substantially increase water-use efficiency across all sectors and ensure sustainable withdrawals and supply of freshwater to address water scarcity and substantially reduce the number of people suffering from water scarcity",
9.193,ocds-kjhdrl-2019_HPIPH_26157_1-2020-08-25T11:00:00Z,compiled,2020-08-25T11:00:00Z,ocds-kjhdrl-2019_HPIPH_26157_1,tender,2019-05-27T00:00:00Z,HPIPH_2000,"HP Irrigation and Public Health||Dharamshala Circle,Irrigation and Public Health,HP||Thural,Irrigation and Public Health,HP",2019_HPIPH_26157_1,2019-01-22T17:00:00Z,"C,O FIS Kathul Kuhl in Tehsil Palampur Distt. Kangra HP SH, C,O Desiliting tank, Providing Laying Jointing Testing of MSERW pipe 250 MM dia ( 2x240,840 Rmt C,O Supporting pillars at various RD,s at Neugal Khad, Exc. L,J Testing of MSERW pipe",limited,Tender,works,7,13457-505 dated 19.01.2019,No,"C,O FIS Kathul Kuhl in Tehsil Palampur Distt. Kangra HP SH, C,O Desiliting tank, Providing Laying Jointing Testing of MSERW pipe 250 MM dia ( 2x240,840 Rmt C,O Supporting pillars at various RD,s at Neugal Khad, Exc. L,J Testing of MSERW pipe",itemRate,No,14416729,O/O The Executive Engineer IPH Division Thural,No,No,2019-02-05T11:30:00Z,2019-02-04T17:00:00Z,2019-01-22T17:00:00Z,120,365,HPIPH_2000,Executive Engineer IPH Division Thural,2019-02-04T17:00:00Z,2019-01-22T17:00:00Z,,,3.3,SDGTarget,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",
9.194,ocds-kjhdrl-2019_HPIPH_26959_1-2020-08-25T11:00:00Z,compiled,2020-08-25T11:00:00Z,ocds-kjhdrl-2019_HPIPH_26959_1,tender,2019-03-26T00:00:00Z,HPIPH_2000,"HP Irrigation and Public Health||Dharamshala Circle,Irrigation and Public Health,HP||Nagrota Bagwan",2019_HPIPH_26959_1,2019-02-07T18:00:00Z,Prov. Sewerage Scheme to Nagrota Town(SH- Supply and Errection of DG Set 82.50 KVA for Sewerage Treatment Plant at Nagrota B,limited,Tender,works,2,EE/IPHNBD/2018-12472-12525,No,Prov. Sewerage Scheme to Nagrota Town(SH- Supply and Errection of DG Set 82.50 KVA for Sewerage Treatment Plant at Nagrota B,itemRate,No,947555,Nagrota Bagwan,No,No,2019-02-21T11:30:00Z,2019-02-21T11:00:00Z,2019-02-07T18:00:00Z,90,120,HPIPH_2000,Executive Engineer,2019-02-21T11:00:00Z,2019-02-07T18:00:00Z,,,3.3,SDGTarget,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",
